onset	duration	sample	trial_type	distance_from_previous	block.thisRepN	block.thisTrialN	block.thisN	block.thisIndex	reps.thisRepN	reps.thisTrialN	reps.thisN	reps.thisIndex	afrec_start	rec_start	rec_start_egi	key_resp.keys	key_resp.rt	wait_time_text.started	wait_time_text.stopped	therm_loca_text.started	subResponse	keyResp.keys	keyResp.rt	ITI_wait	wait_trigger	loca_thermode	Hz_condition	temp_condition	temp_valeur	text.started	text.stopped	therm_loca_text.stopped	participant	brightness	num_part	low	high	com_svr	com_thermode	com_eeg	date	expName	psychopyVersion	frameRate	Unnamed: 40	trial	file	step	index	time	type	temp1	temp2	temp3	temp4	temp5	time_sync
3781.658	0	1890829	wait	10.945999999999913	8	0	8	0	10.0	0.0	10.0	0.0						3856.2407469000023	3862.56667	3862.56667	4.0	['4', 'return']	[2.052996300000814, 2.621674299996812]	6.32	5.53	2.0	40hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		139	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step87	11828	1227.563	STIMULATE	47.2	46.9	46.9	46.9	46.9	3800.272
3787.978	0	1893989	40hz	6.318000000000211	8	0	8	0	10.0	0.0	10.0	0.0						3856.2407469000023	3862.56667	3862.56667	4.0	['4', 'return']	[2.052996300000814, 2.621674299996812]	6.32	5.53	2.0	40hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		139	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step87	11828	1227.563	STIMULATE	47.2	46.9	46.9	46.9	46.9	3800.272
3794.26	0	1897130	40/Lo	5.39200000000028	8	0	8	0	10.0	0.0	10.0	0.0						3856.2407469000023	3862.56667	3862.56667	4.0	['4', 'return']	[2.052996300000814, 2.621674299996812]	6.32	5.53	2.0	40hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		139	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step87	11828	1227.563	STIMULATE	47.2	46.9	46.9	46.9	46.9	3800.272
3803.622	0	1901811	wait	10.10799999999972	8	0	8	0	11.0	0.0	11.0	0.0						3878.2057891	3883.2415611000033	3883.2415611000033	5.0	['5', 'return']	[2.6092593999928795, 3.2588754999887897]	5.03	6.28	3.0	controle	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		140	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step89	12005	1248.833	STIMULATE	48.4	48.4	48.4	48.4	48.4	3821.5420000000004
3808.654	0	1904327	CNhz	5.027999999999793	8	0	8	0	11.0	0.0	11.0	0.0						3878.2057891	3883.2415611000033	3883.2415611000033	5.0	['5', 'return']	[2.6092593999928795, 3.2588754999887897]	5.03	6.28	3.0	controle	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		140	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step89	12005	1248.833	STIMULATE	48.4	48.4	48.4	48.4	48.4	3821.5420000000004
3815.686	0	1907843	CN/Hi	6.140000000000327	8	0	8	0	11.0	0.0	11.0	0.0						3878.2057891	3883.2415611000033	3883.2415611000033	5.0	['5', 'return']	[2.6092593999928795, 3.2588754999887897]	5.03	6.28	3.0	controle	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		140	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step89	12005	1248.833	STIMULATE	48.4	48.4	48.4	48.4	48.4	3821.5420000000004
3824.936	0	1912468	wait	9.996000000000095	8	0	8	0	12.0	0.0	12.0	0.0						3899.520454600002	3907.494784199997	3907.494784199997	4.0	['4', 'return']	[3.3575297000061255, 3.9806355000037]	7.97	6.3	0.0	40hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		141	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step91	12206	1273.22	STIMULATE	48.6	48.4	48.4	48.4	48.8	3845.929
3832.906	0	1916453	40hz	7.9659999999998945	8	0	8	0	12.0	0.0	12.0	0.0						3899.520454600002	3907.494784199997	3907.494784199997	4.0	['4', 'return']	[3.3575297000061255, 3.9806355000037]	7.97	6.3	0.0	40hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		141	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step91	12206	1273.22	STIMULATE	48.6	48.4	48.4	48.4	48.8	3845.929
3839.96	0	1919980	40/Hi	6.162000000000262	8	0	8	0	12.0	0.0	12.0	0.0						3899.520454600002	3907.494784199997	3907.494784199997	4.0	['4', 'return']	[3.3575297000061255, 3.9806355000037]	7.97	6.3	0.0	40hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		141	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step91	12206	1273.22	STIMULATE	48.6	48.4	48.4	48.4	48.8	3845.929
3849.912	0	1924956	wait	10.699999999999818	8	0	8	0	13.0	0.0	13.0	0.0						3924.4955841000046	3930.8673546000064	3930.8673546000064	2.0	['2', 'return']	[2.3375880000094185, 3.0112905999994837]	6.37	5.53	1.0	controle	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		142	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step93	12391	1295.746	STIMULATE	47.3	46.9	46.9	46.9	47.0	3868.455
3856.278	0	1928139	CNhz	6.363999999999578	8	0	8	0	13.0	0.0	13.0	0.0						3924.4955841000046	3930.8673546000064	3930.8673546000064	2.0	['2', 'return']	[2.3375880000094185, 3.0112905999994837]	6.37	5.53	1.0	controle	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		142	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step93	12391	1295.746	STIMULATE	47.3	46.9	46.9	46.9	47.0	3868.455
3862.56	0	1931280	CN/Lo	5.391999999999825	8	0	8	0	13.0	0.0	13.0	0.0						3924.4955841000046	3930.8673546000064	3930.8673546000064	2.0	['2', 'return']	[2.3375880000094185, 3.0112905999994837]	6.37	5.53	1.0	controle	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		142	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step93	12391	1295.746	STIMULATE	47.3	46.9	46.9	46.9	47.0	3868.455
3872.31	0	1936155	wait	10.498000000000047	8	0	8	0	14.0	0.0	14.0	0.0						3946.894574100006	3951.922987600002	3951.922987600002	2.0	['2', 'return']	[2.015582000007271, 2.6388183000090066]	5.02	6.41	2.0	controle	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		143	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step95	12570	1317.683	STIMULATE	47.2	46.9	46.9	46.9	47.1	3890.392
3877.328	0	1938664	CNhz	5.014000000000124	8	0	8	0	14.0	0.0	14.0	0.0						3946.894574100006	3951.922987600002	3951.922987600002	2.0	['2', 'return']	[2.015582000007271, 2.6388183000090066]	5.02	6.41	2.0	controle	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		143	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step95	12570	1317.683	STIMULATE	47.2	46.9	46.9	46.9	47.1	3890.392
3884.486	0	1942243	CN/Lo	6.2599999999997635	8	0	8	0	14.0	0.0	14.0	0.0						3946.894574100006	3951.922987600002	3951.922987600002	2.0	['2', 'return']	[2.015582000007271, 2.6388183000090066]	5.02	6.41	2.0	controle	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		143	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step95	12570	1317.683	STIMULATE	47.2	46.9	46.9	46.9	47.1	3890.392
3892.986	0	1946493	wait	9.248000000000047	8	0	8	0	15.0	0.0	15.0	0.0						3967.5701561000014	3975.114633400008	3975.114633400008	4.0	['4', 'return']	[2.4974154999945313, 3.226473000002443]	7.54	5.83	3.0	controle	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		144	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step97	12754	1340.428	STIMULATE	48.5	48.4	48.4	48.5	48.5	3913.137
3900.526	0	1950263	CNhz	7.538000000000011	8	0	8	0	15.0	0.0	15.0	0.0						3967.5701561000014	3975.114633400008	3975.114633400008	4.0	['4', 'return']	[2.4974154999945313, 3.226473000002443]	7.54	5.83	3.0	controle	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		144	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step97	12754	1340.428	STIMULATE	48.5	48.4	48.4	48.5	48.5	3913.137
3907.106	0	1953553	CN/Hi	5.690000000000055	8	0	8	0	15.0	0.0	15.0	0.0						3967.5701561000014	3975.114633400008	3975.114633400008	4.0	['4', 'return']	[2.4974154999945313, 3.226473000002443]	7.54	5.83	3.0	controle	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		144	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step97	12754	1340.428	STIMULATE	48.5	48.4	48.4	48.5	48.5	3913.137
4008.688	0	2004344	wait	0.0	9	0	9	0	0.0	0.0	0.0	0.0				p	0.4601969000068493	4083.271292300007	4090.129117899996	4090.129117899996	5.0	['5', 'return']	[1.8124593999964418, 2.348822599989944]	6.85	5.12	0.0	20hz	high_pain	47.0			4103.127978799996	sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		145	sub-pilot012_SVR_EEG_block10.protocol.csv	step3	908	90.664	STIMULATE	48.6	48.4	48.4	48.5	48.7	4027.27
4015.54	0	2007770	20hz	0.0	9	0	9	0	0.0	0.0	0.0	0.0				p	0.4601969000068493	4083.271292300007	4090.129117899996	4090.129117899996	5.0	['5', 'return']	[1.8124593999964418, 2.348822599989944]	6.85	5.12	0.0	20hz	high_pain	47.0			4103.127978799996	sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		145	sub-pilot012_SVR_EEG_block10.protocol.csv	step3	908	90.664	STIMULATE	48.6	48.4	48.4	48.5	48.7	4027.27
4021.41	0	2010705	20/Hi	4.981999999999971	9	0	9	0	0.0	0.0	0.0	0.0				p	0.4601969000068493	4083.271292300007	4090.129117899996	4090.129117899996	5.0	['5', 'return']	[1.8124593999964418, 2.348822599989944]	6.85	5.12	0.0	20hz	high_pain	47.0			4103.127978799996	sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		145	sub-pilot012_SVR_EEG_block10.protocol.csv	step3	908	90.664	STIMULATE	48.6	48.4	48.4	48.5	48.7	4027.27
4030.912	0	2015456	wait	10.25	9	0	9	0	1.0	0.0	1.0	0.0						4105.496255899998	4111.128829699999	4111.128829699999	5.0	['5', 'return']	[2.1136052000074415, 2.5700347000092734]	5.63	6.42	1.0	10hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		146	sub-pilot012_SVR_EEG_block10.protocol.csv	step5	1133	112.919	STIMULATE	48.8	48.4	48.4	48.4	48.6	4049.5249999999996
4036.54	0	2018270	10hz	0.0	9	0	9	0	1.0	0.0	1.0	0.0						4105.496255899998	4111.128829699999	4111.128829699999	5.0	['5', 'return']	[2.1136052000074415, 2.5700347000092734]	5.63	6.42	1.0	10hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		146	sub-pilot012_SVR_EEG_block10.protocol.csv	step5	1133	112.919	STIMULATE	48.8	48.4	48.4	48.4	48.6	4049.5249999999996
4043.712	0	2021856	10/Hi	6.282000000000153	9	0	9	0	1.0	0.0	1.0	0.0						4105.496255899998	4111.128829699999	4111.128829699999	5.0	['5', 'return']	[2.1136052000074415, 2.5700347000092734]	5.63	6.42	1.0	10hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		146	sub-pilot012_SVR_EEG_block10.protocol.csv	step5	1133	112.919	STIMULATE	48.8	48.4	48.4	48.4	48.6	4049.5249999999996
4052.13	0	2026065	wait	9.166000000000167	9	0	9	0	2.0	0.0	2.0	0.0						4126.714713199996	4132.1382343000005	4132.1382343000005	2.0	['2', 'return']	[2.1686599999957252, 2.7602690999920014]	5.42	5.57	2.0	10hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		147	sub-pilot012_SVR_EEG_block10.protocol.csv	step7	1337	133.124	STIMULATE	47.2	46.9	46.9	46.9	47.2	4069.73
4057.548	0	2028774	10hz	5.415999999999713	9	0	9	0	2.0	0.0	2.0	0.0						4126.714713199996	4132.1382343000005	4132.1382343000005	2.0	['2', 'return']	[2.1686599999957252, 2.7602690999920014]	5.42	5.57	2.0	10hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		147	sub-pilot012_SVR_EEG_block10.protocol.csv	step7	1337	133.124	STIMULATE	47.2	46.9	46.9	46.9	47.2	4069.73
4063.866	0	2031933	10/Lo	5.425999999999931	9	0	9	0	2.0	0.0	2.0	0.0						4126.714713199996	4132.1382343000005	4132.1382343000005	2.0	['2', 'return']	[2.1686599999957252, 2.7602690999920014]	5.42	5.57	2.0	10hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		147	sub-pilot012_SVR_EEG_block10.protocol.csv	step7	1337	133.124	STIMULATE	47.2	46.9	46.9	46.9	47.2	4069.73
4073.334	0	2036667	wait	10.213999999999942	9	0	9	0	3.0	0.0	3.0	0.0						4147.917981999999	4155.453494000001	4155.453494000001	4.0	['4', 'return']	[1.9958146999997552, 2.556113500002539]	7.53	5.5	3.0	20hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		148	sub-pilot012_SVR_EEG_block10.protocol.csv	step9	1571	156.344	STIMULATE	48.5	48.4	48.4	48.5	48.5	4092.95
4080.864	0	2040432	20hz	7.528000000000247	9	0	9	0	3.0	0.0	3.0	0.0						4147.917981999999	4155.453494000001	4155.453494000001	4.0	['4', 'return']	[1.9958146999997552, 2.556113500002539]	7.53	5.5	3.0	20hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		148	sub-pilot012_SVR_EEG_block10.protocol.csv	step9	1571	156.344	STIMULATE	48.5	48.4	48.4	48.5	48.5	4092.95
4087.114	0	2043557	20/Hi	0.0	9	0	9	0	3.0	0.0	3.0	0.0						4147.917981999999	4155.453494000001	4155.453494000001	4.0	['4', 'return']	[1.9958146999997552, 2.556113500002539]	7.53	5.5	3.0	20hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		148	sub-pilot012_SVR_EEG_block10.protocol.csv	step9	1571	156.344	STIMULATE	48.5	48.4	48.4	48.5	48.5	4092.95
4096.448	0	2048224	wait	10.084000000000287	9	0	9	0	4.0	0.0	4.0	0.0						4171.031965300004	4176.124710500008	4176.124710500008	2.0	['2', 'return']	[1.9691268000024138, 2.536223399991286]	5.09	5.73	0.0	20hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		149	sub-pilot012_SVR_EEG_block10.protocol.csv	step11	1783	177.305	STIMULATE	47.1	46.9	46.9	47.0	47.2	4113.911
4101.534	0	2050766	20hz	5.083999999999833	9	0	9	0	4.0	0.0	4.0	0.0						4171.031965300004	4176.124710500008	4176.124710500008	2.0	['2', 'return']	[1.9691268000024138, 2.536223399991286]	5.09	5.73	0.0	20hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		149	sub-pilot012_SVR_EEG_block10.protocol.csv	step11	1783	177.305	STIMULATE	47.1	46.9	46.9	47.0	47.2	4113.911
4108.018	0	2054009	20/Lo	5.594000000000051	9	0	9	0	4.0	0.0	4.0	0.0						4171.031965300004	4176.124710500008	4176.124710500008	2.0	['2', 'return']	[1.9691268000024138, 2.536223399991286]	5.09	5.73	0.0	20hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		149	sub-pilot012_SVR_EEG_block10.protocol.csv	step11	1783	177.305	STIMULATE	47.1	46.9	46.9	47.0	47.2	4113.911
4117.094	0	2058547	wait	9.823999999999614	9	0	9	0	5.0	0.0	5.0	0.0						4191.680091200004	4198.423576100002	4198.423576100002	2.0	['2', 'return']	[1.9553593000018736, 2.7001175000041258]	6.74	5.22	1.0	20hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		150	sub-pilot012_SVR_EEG_block10.protocol.csv	step13	2002	199.015	STIMULATE	47.2	46.9	46.9	46.9	47.1	4135.621
4123.834	0	2061917	20hz	6.735999999999876	9	0	9	0	5.0	0.0	5.0	0.0						4191.680091200004	4198.423576100002	4198.423576100002	2.0	['2', 'return']	[1.9553593000018736, 2.7001175000041258]	6.74	5.22	1.0	20hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		150	sub-pilot012_SVR_EEG_block10.protocol.csv	step13	2002	199.015	STIMULATE	47.2	46.9	46.9	46.9	47.1	4135.621
4129.806	0	2064902	20/Lo	0.0	9	0	9	0	5.0	0.0	5.0	0.0						4191.680091200004	4198.423576100002	4198.423576100002	2.0	['2', 'return']	[1.9553593000018736, 2.7001175000041258]	6.74	5.22	1.0	20hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		150	sub-pilot012_SVR_EEG_block10.protocol.csv	step13	2002	199.015	STIMULATE	47.2	46.9	46.9	46.9	47.1	4135.621
4139.556	0	2069777	wait	10.5	9	0	9	0	6.0	0.0	6.0	0.0						4214.141091199999	4220.620766699998	4220.620766699998	3.0	['3', 'return']	[2.3413328000024194, 6.4302349999925354]	6.48	6.22	2.0	10hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		151	sub-pilot012_SVR_EEG_block10.protocol.csv	step15	2236	222.22	STIMULATE	48.7	48.4	48.4	48.4	48.7	4158.826
4146.032	0	2073016	10hz	0.0	9	0	9	0	6.0	0.0	6.0	0.0						4214.141091199999	4220.620766699998	4220.620766699998	3.0	['3', 'return']	[2.3413328000024194, 6.4302349999925354]	6.48	6.22	2.0	10hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		151	sub-pilot012_SVR_EEG_block10.protocol.csv	step15	2236	222.22	STIMULATE	48.7	48.4	48.4	48.4	48.7	4158.826
4153.002	0	2076501	10/Hi	6.080000000000837	9	0	9	0	6.0	0.0	6.0	0.0						4214.141091199999	4220.620766699998	4220.620766699998	3.0	['3', 'return']	[2.3413328000024194, 6.4302349999925354]	6.48	6.22	2.0	10hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		151	sub-pilot012_SVR_EEG_block10.protocol.csv	step15	2236	222.22	STIMULATE	48.7	48.4	48.4	48.4	48.7	4158.826
4165.482	0	2082741	wait	13.228000000000065	9	0	9	0	7.0	0.0	7.0	0.0						4240.067730099996	4245.924375500006	4245.924375500006	2.0	['2', 'return']	[2.238914500005194, 2.9356361999962246]	5.85	6.1	3.0	40hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		152	sub-pilot012_SVR_EEG_block10.protocol.csv	step17	2490	247.476	STIMULATE	47.0	46.9	46.9	46.9	46.9	4184.081999999999
4171.334	0	2085667	40hz	5.849999999999454	9	0	9	0	7.0	0.0	7.0	0.0						4240.067730099996	4245.924375500006	4245.924375500006	2.0	['2', 'return']	[2.238914500005194, 2.9356361999962246]	5.85	6.1	3.0	40hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		152	sub-pilot012_SVR_EEG_block10.protocol.csv	step17	2490	247.476	STIMULATE	47.0	46.9	46.9	46.9	46.9	4184.081999999999
4178.186	0	2089092	40/Lo	5.961999999999534	9	0	9	0	7.0	0.0	7.0	0.0						4240.067730099996	4245.924375500006	4245.924375500006	2.0	['2', 'return']	[2.238914500005194, 2.9356361999962246]	5.85	6.1	3.0	40hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		152	sub-pilot012_SVR_EEG_block10.protocol.csv	step17	2490	247.476	STIMULATE	47.0	46.9	46.9	46.9	46.9	4184.081999999999
4187.29	0	2093645	wait	9.851999999999862	9	0	9	0	8.0	0.0	8.0	0.0						4261.875818300003	4268.960106600003	4268.960106600003	5.0	['5', 'return']	[2.37895880000724, 3.059543499999563]	7.08	5.76	0.0	controle	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		153	sub-pilot012_SVR_EEG_block10.protocol.csv	step19	2719	270.164	STIMULATE	48.5	48.4	48.4	48.5	48.7	4206.7699999999995
4194.37	0	2097185	CNhz	7.07799999999952	9	0	9	0	8.0	0.0	8.0	0.0						4261.875818300003	4268.960106600003	4268.960106600003	5.0	['5', 'return']	[2.37895880000724, 3.059543499999563]	7.08	5.76	0.0	controle	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		153	sub-pilot012_SVR_EEG_block10.protocol.csv	step19	2719	270.164	STIMULATE	48.5	48.4	48.4	48.5	48.7	4206.7699999999995
4200.882	0	2100441	CN/Hi	5.619999999999891	9	0	9	0	8.0	0.0	8.0	0.0						4261.875818300003	4268.960106600003	4268.960106600003	5.0	['5', 'return']	[2.37895880000724, 3.059543499999563]	7.08	5.76	0.0	controle	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		153	sub-pilot012_SVR_EEG_block10.protocol.csv	step19	2719	270.164	STIMULATE	48.5	48.4	48.4	48.5	48.7	4206.7699999999995
4210.452	0	2105226	wait	10.318000000000211	9	0	9	0	9.0	0.0	9.0	0.0						4285.038370900002	4292.041007300009	4292.041007300009	1.5	['1', 'a', '5', 'return']	[2.8117131999897538, 3.3311014999926556, 3.5158676999999443, 4.164804299987736]	7.0	6.41	1.0	40hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		154	sub-pilot012_SVR_EEG_block10.protocol.csv	step21	2958	293.865	STIMULATE	47.2	46.9	46.9	46.9	47.1	4230.471
4217.45	0	2108725	40hz	6.996000000000095	9	0	9	0	9.0	0.0	9.0	0.0						4285.038370900002	4292.041007300009	4292.041007300009	1.5	['1', 'a', '5', 'return']	[2.8117131999897538, 3.3311014999926556, 3.5158676999999443, 4.164804299987736]	7.0	6.41	1.0	40hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		154	sub-pilot012_SVR_EEG_block10.protocol.csv	step21	2958	293.865	STIMULATE	47.2	46.9	46.9	46.9	47.1	4230.471
4224.606	0	2112303	40/Lo	6.265999999999622	9	0	9	0	9.0	0.0	9.0	0.0						4285.038370900002	4292.041007300009	4292.041007300009	1.5	['1', 'a', '5', 'return']	[2.8117131999897538, 3.3311014999926556, 3.5158676999999443, 4.164804299987736]	7.0	6.41	1.0	40hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		154	sub-pilot012_SVR_EEG_block10.protocol.csv	step21	2958	293.865	STIMULATE	47.2	46.9	46.9	46.9	47.1	4230.471
4234.636	0	2117318	wait	10.778000000000247	9	0	9	0	10.0	0.0	10.0	0.0						4309.221724700008	4316.627512499996	4316.627512499996	6.0	['6', 'return']	[1.9775075000070501, 2.5051132000080543]	7.4	6.11	2.0	20hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		155	sub-pilot012_SVR_EEG_block10.protocol.csv	step23	3203	318.193	STIMULATE	48.6	48.4	48.4	48.5	48.8	4254.799
